ISIN_NUMBER,Date,Price
INF00XX01AF9,2023-04-24,1001.0
INF00XX01AF9,2023-04-25,1001.0
INF00XX01AF9,2023-04-26,1001.0
INF00XX01AF9,2023-04-27,1001.0
INF00XX01AF9,2023-04-28,1001.0
INF00XX01AF9,2023-05-02,1001.0
INF00XX01AF9,2023-05-03,1001.0
INF00XX01AF9,2023-05-04,1001.0
INF00XX01AF9,2023-05-08,1001.0
INF00XX01AF9,2023-05-09,1001.0
INF00XX01AF9,2023-05-10,1001.0
INF00XX01AF9,2023-05-11,1001.0
INF00XX01AF9,2023-05-12,1001.0
INF00XX01AF9,2023-05-15,1001.0
INF00XX01AF9,2023-05-16,1001.0
INF00XX01AF9,2023-05-17,1001.0
INF00XX01AF9,2023-05-18,1001.0
INF00XX01AF9,2023-05-19,1001.0
INF00XX01AF9,2023-05-22,1001.0
INF00XX01AF9,2023-05-23,1001.0
INF00XX01AF9,2023-05-24,1001.0
INF00XX01AF9,2023-05-25,1001.0
INF00XX01AF9,2023-05-26,1001.0
INF00XX01AF9,2023-05-29,1001.0
INF00XX01AF9,2023-05-30,1001.0
INF00XX01AF9,2023-05-31,1001.0
INF00XX01AF9,2023-06-01,1001.0
INF00XX01AF9,2023-06-02,1001.0
INF00XX01AF9,2023-06-05,1001.0
INF00XX01AF9,2023-06-06,1001.0
INF00XX01AF9,2023-06-07,1001.0
INF00XX01AF9,2023-06-08,1001.0
INF00XX01AF9,2023-06-09,1001.0
INF00XX01AF9,2023-06-12,1001.0
INF00XX01AF9,2023-06-13,1001.0
INF00XX01AF9,2023-06-14,1001.0
INF00XX01AF9,2023-06-15,1001.0
INF00XX01AF9,2023-06-16,1001.0
INF00XX01AF9,2023-06-19,1001.0
INF00XX01AF9,2023-06-20,1001.0
INF00XX01AF9,2023-06-21,1001.0
INF00XX01AF9,2023-06-22,1001.0
INF00XX01AF9,2023-06-23,1001.0
INF00XX01AF9,2023-06-26,1001.0
INF00XX01AF9,2023-06-27,1001.0
INF00XX01AF9,2023-06-28,1001.0
INF00XX01AF9,2023-06-30,1001.0
INF00XX01AF9,2023-07-03,1001.0
INF00XX01AF9,2023-07-04,1001.0
INF00XX01AF9,2023-07-05,1001.0
INF00XX01AF9,2023-07-06,1001.0
INF00XX01AF9,2023-07-07,1001.0
INF00XX01AF9,2023-07-10,1001.0
INF084M01EC8,2013-01-03,13.4319
INF084M01EC8,2013-01-04,13.3638
INF084M01EC8,2013-01-07,13.4384
INF084M01EC8,2013-01-08,13.4724
INF084M01EC8,2013-01-09,13.3768
INF084M01EC8,2013-01-10,13.3568
INF084M01EC8,2013-01-11,13.3467
INF084M01EC8,2013-01-14,13.3692
INF084M01EC8,2013-01-15,13.3306
INF084M01EC8,2013-01-16,13.3657
INF084M01EC8,2013-01-17,13.2721
INF084M01EC8,2013-01-18,13.1695
INF084M01EC8,2013-01-21,13.1646
INF084M01EC8,2013-01-22,13.0903
INF084M01EC8,2013-01-23,13.226
INF084M01EC8,2013-01-24,13.1656
INF084M01EC8,2013-01-28,13.1068
INF084M01EC8,2013-01-29,13.0593
INF084M01EC8,2013-01-30,13.1131
INF084M01EC8,2013-01-31,12.945
INF084M01EC8,2013-02-01,12.9768
INF084M01EC8,2013-02-04,12.9355
INF084M01EC8,2013-02-05,12.9214
INF084M01EC8,2013-02-06,12.8967
INF084M01EC8,2013-02-07,12.924
INF084M01EC8,2013-02-08,12.9782
INF084M01EC8,2013-02-11,12.9592
INF084M01EC8,2013-02-12,12.9422
INF084M01EC8,2013-02-13,13.04
INF084M01EC8,2013-02-14,13.0265
INF084M01EC8,2013-02-15,13.016
INF084M01EC8,2013-02-19,12.9511
INF084M01EC8,2013-02-20,12.8313
INF084M01EC8,2013-02-21,12.5552
INF084M01EC8,2013-02-22,12.5489
INF084M01EC8,2013-02-25,12.5211
INF084M01EC8,2013-02-26,12.3459
INF084M01EC8,2013-02-27,12.3254
INF084M01EC8,2013-02-28,12.4109
INF084M01EC8,2013-03-01,12.4382
INF084M01EC8,2013-03-04,12.4307
INF084M01EC8,2013-03-05,12.4032
INF084M01EC8,2013-03-06,12.4502
INF084M01EC8,2013-03-07,12.5786
INF084M01EC8,2013-03-08,12.5128
INF084M01EC8,2013-03-11,12.5012
INF084M01EC8,2013-03-12,12.5438
INF084M01EC8,2013-03-13,12.4841
INF084M01EC8,2013-03-14,12.4823
INF084M01EC8,2013-03-15,12.5628
INF084M01EC8,2013-03-19,12.4095
INF084M01EC8,2013-03-20,12.3407
INF084M01EC8,2013-03-21,12.3386
INF084M01EC8,2013-03-22,12.3214
INF084M01EC8,2013-03-25,12.2869
INF084M01EC8,2013-03-26,12.2125
INF084M01EC8,2013-03-28,12.2703
INF084M01EC8,2013-04-02,12.1884
INF084M01EC8,2013-04-03,12.0471
INF084M01EC8,2013-04-04,11.8832
INF084M01EC8,2013-04-05,11.905
INF084M01EC8,2013-04-08,11.9034
INF084M01EC8,2013-04-09,11.9767
INF084M01EC8,2013-04-10,12.207
INF084M01EC8,2013-04-11,12.1617
INF084M01EC8,2013-04-12,12.0371
INF084M01EC8,2013-04-15,11.6266
INF084M01EC8,2013-04-16,11.2712
INF084M01EC8,2013-04-17,11.1374
INF084M01EC8,2013-04-18,10.9142
INF084M01EC8,2013-04-22,11.1227
INF084M01EC8,2013-04-23,11.1715
INF084M01EC8,2013-04-25,11.5335
INF084M01EC8,2013-04-26,11.587
INF084M01EC8,2013-04-29,11.5233
INF084M01EC8,2013-04-30,11.5508
INF084M01EC8,2013-05-02,11.3798
INF084M01EC8,2013-05-03,11.5758
INF084M01EC8,2013-05-07,11.8244
INF084M01EC8,2013-05-08,11.886
INF084M01EC8,2013-05-10,11.9924
INF084M01EC8,2013-05-13,11.9673
INF084M01EC8,2013-05-14,11.8114
INF084M01EC8,2013-05-15,11.8267
INF084M01EC8,2013-05-16,11.7195
INF084M01EC8,2013-05-17,11.7641
INF084M01EC8,2013-05-21,11.9021
INF084M01EC8,2013-05-22,12.0565
INF084M01EC8,2013-05-23,11.9891
INF084M01EC8,2013-05-24,11.8587
INF084M01EC8,2013-05-28,11.89
INF084M01EC8,2013-05-29,12.0343
INF084M01EC8,2013-05-30,12.0512
INF084M01EC8,2013-05-31,12.1508
INF084M01EC8,2013-06-04,12.161
INF084M01EC8,2013-06-05,12.0083
INF084M01EC8,2013-06-06,11.9957
INF084M01EC8,2013-06-07,11.9903
INF084M01EC8,2013-06-10,12.1653
INF084M01EC8,2013-06-11,12.2875
INF084M01EC8,2013-06-12,12.116
INF084M01EC8,2013-06-13,12.0377
INF084M01EC8,2013-06-14,12.1272
INF084M01EC8,2013-06-17,12.0899
INF084M01EC8,2013-06-18,12.225
INF084M01EC8,2013-06-19,12.2645
INF084M01EC8,2013-06-20,12.0326
INF084M01EC8,2013-06-21,11.7499
INF084M01EC8,2013-06-24,11.5902
INF084M01EC8,2013-06-25,11.4803
INF084M01EC8,2013-06-26,11.5785
INF084M01EC8,2013-06-27,11.7368
INF084M01EC8,2013-06-28,11.5611
INF084M01EC8,2013-07-01,11.5518
INF084M01EC8,2013-07-02,11.6742
INF084M01EC8,2013-07-03,11.664
INF084M01EC8,2013-07-04,11.7828
INF084M01EC8,2013-07-05,11.8172
INF084M01EC8,2013-07-08,11.8995
INF084M01EC8,2013-07-09,11.8159
INF084M01EC8,2013-07-10,11.8981
INF084M01EC8,2013-07-11,12.0533
INF084M01EC8,2013-07-12,12.2094
INF084M01EC8,2013-07-15,12.19
INF084M01EC8,2013-07-16,12.1017
INF084M01EC8,2013-07-17,12.1815
INF084M01EC8,2013-07-18,12.2793
INF084M01EC8,2013-07-19,12.3519
INF084M01EC8,2013-07-22,12.3852
INF084M01EC8,2013-07-23,12.5691
INF084M01EC8,2013-07-24,12.5925
INF084M01EC8,2013-07-25,12.286
INF084M01EC8,2013-07-26,12.3644
INF084M01EC8,2013-07-29,12.4191
INF084M01EC8,2013-07-30,12.4525
INF084M01EC8,2013-07-31,12.6664
INF084M01EC8,2013-08-01,12.5781
INF084M01EC8,2013-08-02,12.6499
INF084M01EC8,2013-08-06,12.8001
INF084M01EC8,2013-08-07,12.581
INF084M01EC8,2013-08-08,12.6314
INF084M01EC8,2013-08-12,12.9036
INF084M01EC8,2013-08-13,13.18
INF084M01EC8,2013-08-14,13.2265
INF084M01EC8,2013-08-16,13.289
INF084M01EC8,2013-08-19,13.3653
INF084M01EC8,2013-08-20,13.4417
INF084M01EC8,2013-08-21,13.4165
INF084M01EC8,2013-08-22,13.7286
INF084M01EC8,2013-08-23,13.7451
INF084M01EC8,2013-08-26,13.7594
INF084M01EC8,2013-08-27,13.9894
INF084M01EC8,2013-08-28,14.3929
INF084M01EC8,2013-08-29,14.3185
INF084M01EC8,2013-08-30,14.0259
INF084M01EC8,2013-09-02,13.9879
INF084M01EC8,2013-09-03,14.224
INF084M01EC8,2013-09-04,14.349
INF084M01EC8,2013-09-05,14.1709
INF084M01EC8,2013-09-06,14.179
INF084M01EC8,2013-09-10,14.1059
INF084M01EC8,2013-09-11,14.0825
INF084M01EC8,2013-09-12,14.0259
INF084M01EC8,2013-09-13,13.9201
INF084M01EC8,2013-09-16,13.7968
INF084M01EC8,2013-09-17,13.8814
INF084M01EC8,2013-09-18,13.8621
INF084M01EC8,2013-09-19,13.9328
INF084M01EC8,2013-09-20,13.9112
INF084M01EC8,2013-09-23,13.8084
INF084M01EC8,2013-09-24,13.7667
INF084M01EC8,2013-09-25,13.794
INF084M01EC8,2013-09-26,13.7299
INF084M01EC8,2013-09-27,13.5971
INF084M01EC8,2013-09-30,13.6756
INF084M01EC8,2013-10-01,13.5685
INF084M01EC8,2013-10-03,13.487
INF084M01EC8,2013-10-04,13.2507
INF084M01EC8,2013-10-07,13.3369
INF084M01EC8,2013-10-08,13.2954
INF084M01EC8,2013-10-09,13.2195
INF084M01EC8,2013-10-10,13.2797
INF084M01EC8,2013-10-11,13.2436
INF084M01EC8,2013-10-14,13.2991
INF084M01EC8,2013-10-15,13.4918
INF084M01EC8,2013-10-17,13.5858
INF084M01EC8,2013-10-18,13.676
INF084M01EC8,2013-10-21,13.7579
INF084M01EC8,2013-10-22,13.8501
INF084M01EC8,2013-10-23,13.8824
INF084M01EC8,2013-10-24,13.7418
INF084M01EC8,2013-10-25,13.8919
INF084M01EC8,2013-10-29,13.8746
INF084M01EC8,2013-10-30,13.923
INF084M01EC8,2013-10-31,13.8301
INF084M01EC8,2013-11-05,13.9339
INF084M01EC8,2013-11-06,13.9274
INF084M01EC8,2013-11-07,14.0952
INF084M01EC8,2013-11-08,13.8785
INF084M01EC8,2013-11-11,14.0563
INF084M01EC8,2013-11-12,14.0712
INF084M01EC8,2013-11-13,13.9483
INF084M01EC8,2013-11-14,13.8714
INF084M01EC8,2013-11-18,13.991
INF084M01EC8,2013-11-19,13.8244
INF084M01EC8,2013-11-20,13.8735
INF084M01EC8,2013-11-21,13.8225
INF084M01EC8,2013-11-22,13.8509
INF084M01EC8,2013-11-25,13.7977
INF084M01EC8,2013-11-26,13.6581
INF084M01EC8,2013-11-27,13.5956
INF084M01EC8,2013-11-28,13.5901
INF084M01EC8,2013-11-29,13.6355
INF084M01EC8,2013-12-02,13.5547
INF084M01EC8,2013-12-03,13.431
INF084M01EC8,2013-12-04,13.4159
INF084M01EC8,2013-12-05,13.2972
INF084M01EC8,2013-12-06,13.2459
INF084M01EC8,2013-12-09,13.1745
INF084M01EC8,2013-12-10,13.2372
INF084M01EC8,2013-12-11,13.2428
INF084M01EC8,2013-12-12,13.09
INF084M01EC8,2013-12-13,13.1483
INF084M01EC8,2013-12-16,13.1551
INF084M01EC8,2013-12-17,13.2194
INF084M01EC8,2013-12-18,13.1866
INF084M01EC8,2013-12-19,13.4041
INF084M01EC8,2013-12-20,13.3793
INF084M01EC8,2013-12-23,13.3885
INF084M01EC8,2013-12-30,13.6994
INF084M01EC8,2013-12-31,13.6577
INF084M01EC8,2014-01-02,13.6704
INF084M01EC8,2014-01-03,13.7057
INF084M01EC8,2014-01-06,13.6179
INF084M01EC8,2014-01-07,13.5762
INF084M01EC8,2014-01-08,13.55
INF084M01EC8,2014-01-09,13.4806
INF084M01EC8,2014-01-10,13.3767
INF084M01EC8,2014-01-13,13.3754
INF084M01EC8,2014-01-14,13.2728
INF084M01EC8,2014-01-15,13.3472
INF084M01EC8,2014-01-16,13.4751
INF084M01EC8,2014-01-17,13.5363
INF084M01EC8,2014-01-20,13.6292
INF084M01EC8,2014-01-21,13.5502
INF084M01EC8,2014-01-22,13.6417
INF084M01EC8,2014-01-23,13.6036
INF084M01EC8,2014-01-24,13.4991
INF084M01EC8,2014-01-27,13.3477
INF084M01EC8,2014-01-28,13.3445
INF084M01EC8,2014-01-29,13.2945
INF084M01EC8,2014-01-30,13.3641
INF084M01EC8,2014-02-04,13.0576
INF084M01EC8,2014-02-05,13.1138
INF084M01EC8,2014-02-06,13.1718
INF084M01EC8,2014-02-07,13.3249
INF084M01EC8,2014-02-10,13.4752
INF084M01EC8,2014-02-11,13.6278
INF084M01EC8,2014-02-12,13.7697
INF084M01EC8,2014-02-13,13.7513
INF084M01EC8,2014-02-14,13.916
INF084M01EC8,2014-02-17,13.9827
INF084M01EC8,2014-02-18,14.0231
INF084M01EC8,2014-02-19,14.0693
INF084M01EC8,2014-02-20,13.9917
INF084M01EC8,2014-02-21,14.0899
INF084M01EC8,2014-02-24,14.042
INF084M01EC8,2014-02-25,14.0252
INF084M01EC8,2014-02-26,13.9833
INF084M01EC8,2014-02-28,13.9919
INF084M01EC8,2014-03-03,13.9039
INF084M01EC8,2014-03-04,13.936
INF084M01EC8,2014-03-05,14.0156
INF084M01EC8,2014-03-06,13.9437
INF084M01EC8,2014-03-07,13.9401
INF084M01EC8,2014-03-10,13.7114
INF084M01EC8,2014-03-11,13.5201
INF084M01EC8,2014-03-12,13.4455
INF084M01EC8,2014-03-13,13.5465
INF084M01EC8,2014-03-14,13.521
INF084M01EC8,2014-03-18,13.4843
INF084M01EC8,2014-03-19,13.5645
INF084M01EC8,2014-03-20,13.3344
INF084M01EC8,2014-03-21,13.4544
INF084M01EC8,2014-03-24,13.4194
INF084M01EC8,2014-03-25,13.378
INF084M01EC8,2014-03-26,13.4915
INF084M01EC8,2014-03-27,13.3576
INF084M01EC8,2014-03-28,13.479
INF084M01EC8,2014-03-31,13.5888
INF084M01EC8,2014-04-01,13.6173
INF084M01EC8,2014-04-02,13.5742
INF084M01EC8,2014-04-03,13.7457
INF084M01EC8,2014-04-04,13.8399
INF084M01EC8,2014-04-07,13.7713
INF084M01EC8,2014-04-09,13.8626
INF084M01EC8,2014-04-10,13.941
INF084M01EC8,2014-04-11,13.7774
INF084M01EC8,2014-04-15,13.8208
INF084M01EC8,2014-04-16,13.8029
INF084M01EC8,2014-04-17,13.9164
INF084M01EC8,2014-04-22,14.071
INF084M01EC8,2014-04-23,14.1704
INF084M01EC8,2014-04-25,14.2341
INF084M01EC8,2014-04-28,14.0255
INF084M01EC8,2014-04-29,13.9882
INF084M01EC8,2014-04-30,14.0558
INF084M01EC8,2014-05-02,13.9734
INF084M01EC8,2014-05-07,14.0065
INF084M01EC8,2014-05-08,14.1073
INF084M01EC8,2014-05-09,14.0203
INF084M01EC8,2014-05-12,13.9515
INF084M01EC8,2014-05-13,14.1275
INF084M01EC8,2014-05-14,14.1246
INF084M01EC8,2014-05-15,14.0837
INF084M01EC8,2014-05-16,13.7889
INF084M01EC8,2014-05-19,13.6319
INF084M01EC8,2014-05-20,13.6848
INF084M01EC8,2014-05-21,13.6254
INF084M01EC8,2014-05-22,13.6996
INF084M01EC8,2014-05-23,13.6789
INF084M01EC8,2014-05-26,13.7475
INF084M01EC8,2014-05-27,13.8749
INF084M01EC8,2014-05-28,13.8204
INF084M01EC8,2014-05-30,13.7847
INF084M01EC8,2014-06-03,13.788
INF084M01EC8,2014-06-04,13.8142
INF084M01EC8,2014-06-05,13.8002
INF084M01EC8,2014-06-06,13.8723
INF084M01EC8,2014-06-10,13.9584
INF084M01EC8,2014-06-11,13.982
INF084M01EC8,2014-06-12,13.9955
INF084M01EC8,2014-06-13,14.037
INF084M01EC8,2014-06-16,14.2682
INF084M01EC8,2014-06-17,14.3251
INF084M01EC8,2014-06-18,14.2816
INF084M01EC8,2014-06-19,14.4482
INF084M01EC8,2014-06-20,14.5765
INF084M01EC8,2014-06-24,14.6747
INF084M01EC8,2014-06-25,14.4896
INF084M01EC8,2014-06-26,14.5421
INF084M01EC8,2014-06-27,14.5463
INF084M01EC8,2014-06-30,14.5364
INF084M01EC8,2014-07-02,14.7378
INF084M01EC8,2014-07-03,14.7441
INF084M01EC8,2014-07-04,14.8401
INF084M01EC8,2014-07-07,14.8294
INF084M01EC8,2014-07-08,14.7487
INF084M01EC8,2014-07-09,14.6963
INF084M01EC8,2014-07-10,14.7699
INF084M01EC8,2014-07-11,14.7536
INF084M01EC8,2014-07-14,14.7008
INF084M01EC8,2014-07-15,14.8162
INF084M01EC8,2014-07-16,14.7794
INF084M01EC8,2014-07-17,14.9057
INF084M01EC8,2014-07-18,14.8172
INF084M01EC8,2014-07-21,14.8291
INF084M01EC8,2014-07-22,14.935
INF084M01EC8,2014-07-23,15.024
INF084M01EC8,2014-07-24,15.0187
INF084M01EC8,2014-07-25,15.0326
INF084M01EC8,2014-07-28,14.996
INF084M01EC8,2014-07-30,14.9544
INF084M01EC8,2014-07-31,14.8684
INF084M01EC8,2014-08-01,14.6804
INF084M01EC8,2014-08-05,14.7955
INF084M01EC8,2014-08-06,14.7347
INF084M01EC8,2014-08-07,14.8462
INF084M01EC8,2014-08-08,14.7529
INF084M01EC8,2014-08-11,14.8011
INF084M01EC8,2014-08-12,14.8941
INF084M01EC8,2014-08-13,14.8619
INF084M01EC8,2014-08-14,14.8193
INF084M01EC8,2014-08-18,14.8319
INF084M01EC8,2014-08-19,14.7893
INF084M01EC8,2014-08-20,14.7221
INF084M01EC8,2014-08-21,14.738
INF084M01EC8,2014-08-22,14.6277
INF084M01EC8,2014-08-25,14.5561
INF084M01EC8,2014-08-26,14.5982
INF084M01EC8,2014-08-27,14.7141
INF084M01EC8,2014-08-28,14.6335
INF084M01EC8,2014-09-01,14.6491
INF084M01EC8,2014-09-03,14.5838
INF084M01EC8,2014-09-04,14.5935
INF084M01EC8,2014-09-05,14.4138
INF084M01EC8,2014-09-08,14.3559
INF084M01EC8,2014-09-10,14.274
INF084M01EC8,2014-09-11,14.2231
INF084M01EC8,2014-09-12,14.1997
INF084M01EC8,2014-09-15,14.0954
INF084M01EC8,2014-09-16,14.1261
INF084M01EC8,2014-09-17,14.2427
INF084M01EC8,2014-09-18,14.1624
INF084M01EC8,2014-09-19,14.0764
INF084M01EC8,2014-09-22,13.874
INF084M01EC8,2014-09-23,13.7077
INF084M01EC8,2014-09-24,13.7192
INF084M01EC8,2014-09-25,13.725
INF084M01EC8,2014-09-26,13.6682
INF084M01EC8,2014-09-29,13.6251
INF084M01EC8,2014-09-30,13.6341
INF084M01EC8,2014-10-01,13.5353
INF084M01EC8,2014-10-07,13.1971
INF084M01EC8,2014-10-08,13.0649
INF084M01EC8,2014-10-09,13.1454
