,isin,name,category,crisil_rating,detail_info,fund_rating,last_nav,lump_available,sip_available,volatility,maturity_type,1_year,3_year,5_year
130,INF044D01CK8,Taurus Ethical IDCW Payout Direct Plan,Equity,Very High Risk,https://www.taurusmutualfund.com/sid,3.0,89.59,Y,Y,14.0441,Open Ended,-1.94974,11.7568,23.6326
131,INF044D01CL6,Taurus Ethical IDCW Reinvest Direct Plan,Equity,Very High Risk,https://www.taurusmutualfund.com/sid,3.0,89.59,Y,Y,14.0441,Open Ended,-1.94974,11.7568,23.6326
132,INF044D01CN2,Taurus Banking & Financial Services Growth Direct Plan,Equity,Very High Risk,https://www.taurusmutualfund.com/sid,4.0,55.68,Y,Y,21.2636,Open Ended,5.70502,13.1426,23.7358
133,INF044D01CO0,Taurus Banking & Financial Services IDCW Payout Direct Plan,Equity,Very High Risk,https://www.taurusmutualfund.com/sid,4.0,55.03,Y,Y,21.2643,Open Ended,5.69388,13.1407,23.7349
134,INF044D01CP7,Taurus Banking & Financial Services IDCW Reinvest Direct Plan,Equity,Very High Risk,https://www.taurusmutualfund.com/sid,4.0,55.03,Y,Y,21.2643,Open Ended,5.69388,13.1407,23.7349
135,INF044D01CQ5,Taurus Nifty Index Growth Direct Plan,Equity,Very High Risk,https://www.taurusmutualfund.com/sid,3.0,46.8989,Y,Y,16.0319,Open Ended,1.91276,8.68943,23.4628
136,INF044D01CR3,Taurus Nifty Index IDCW Payout Direct Plan,Equity,Very High Risk,https://www.taurusmutualfund.com/sid,2.0,43.8921,Y,Y,16.1121,Open Ended,1.913,8.68964,23.4472
137,INF044D01CS1,Taurus Nifty Index IDCW Reinvest Direct Plan,Equity,Very High Risk,https://www.taurusmutualfund.com/sid,2.0,43.8921,Y,Y,16.1121,Open Ended,1.913,8.68964,23.4472
138,INF082J01036,Quantum Long Term Equity Value Growth Direct Plan,Equity,Very High Risk,https://www.quantumamc.com/Download-document,3.0,122.29,Y,Y,17.3291,Open Ended,7.90864,15.1249,27.8648
139,INF082J01044,Quantum Long Term Equity Value IDCW Payout Direct Plan,Equity,Very High Risk,https://www.quantumamc.com/Download-document,3.0,123.34,Y,Y,17.3261,Open Ended,7.91297,15.1273,27.8658
140,INF082J01051,Quantum Long Term Equity Value IDCW Reinvest Direct Plan,Equity,Very High Risk,https://www.quantumamc.com/Download-document,3.0,123.34,Y,Y,17.3261,Open Ended,7.91297,15.1273,27.8658
141,INF082J01069,Quantum ELSS Tax Saver Growth Direct Plan,ELSS,Very High Risk,https://www.quantumamc.com/Download-document,4.0,121.77,Y,Y,15.2165,Open Ended,7.8486,15.2615,27.7688
142,INF082J01077,Quantum ELSS Tax Saver IDCW Payout Direct Plan,ELSS,Very High Risk,https://www.quantumamc.com/Download-document,4.0,121.77,Y,Y,15.2228,Open Ended,7.85759,15.2647,27.7709
143,INF082J01093,Quantum Equity FoF Growth Direct Plan,Debt - Bonds,Very High Risk,https://www.quantumamc.com/Download-document,3.0,78.055,Y,Y,14.9684,Open Ended,5.5496,12.1814,24.3584
144,INF082J01101,Quantum Equity FoF IDCW Payout Direct Plan,Debt - Bonds,Very High Risk,https://www.quantumamc.com/Download-document,3.0,78.055,Y,Y,14.9681,Open Ended,5.5496,12.1814,24.3584
145,INF082J01119,Quantum Equity FoF IDCW Reinvest Direct Plan,Debt - Bonds,Very High Risk,https://www.quantumamc.com/Download-document,3.0,78.055,Y,Y,14.9681,Open Ended,5.5496,12.1814,24.3584
146,INF082J01127,Quantum Liquid Growth Direct Plan,Debt - Bonds,Low Risk,https://www.quantumamc.com/Download-document,4.0,34.7376,Y,Y,0.189451,Open Ended,7.04005,6.5405,5.21372
147,INF082J01135,Quantum Liquid Daily IDCW Reinvest Direct Plan,Debt - Bonds,Low Risk,https://www.quantumamc.com/Download-document,2.0,10.0174,Y,Y,0.0984131,Open Ended,6.22456,6.25178,4.96102
148,INF082J01143,Quantum Liquid Monthly IDCW Payout Direct Plan,Debt - Bonds,Low Risk,https://www.quantumamc.com/Download-document,3.0,10.0407,Y,Y,1.68867,Open Ended,4.16935,5.57905,4.64442
149,INF082J01150,Quantum Gold Saving Growth Direct Plan,Debt - Bonds,High Risk,https://www.quantumamc.com/Download-document,,35.045,Y,Y,13.0827,Open Ended,26.8491,19.251,13.9779
150,INF082J01168,Quantum Multi Asset FoF Growth Direct Plan,Debt - Bonds,High Risk,https://www.quantumamc.com/Download-document,1.0,33.1196,Y,Y,5.61849,Open Ended,9.682,10.7211,13.7134
151,INF082J01176,Quantum Dynamic Bond Growth Direct Plan,Debt - Bonds,Moderate Risk,https://www.quantumamc.com/Download-document,4.0,21.5563,Y,Y,2.83653,Open Ended,10.5525,8.28187,7.0067
152,INF082J01184,Quantum Dynamic Bond Monthly IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.quantumamc.com/Download-document,1.0,10.4789,Y,Y,3.75524,Open Ended,6.97166,6.35883,4.64889
153,INF082J01192,Quantum Dynamic Bond Monthly IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.quantumamc.com/Download-document,1.0,10.4789,Y,Y,3.75524,Open Ended,6.97166,6.35883,4.64889
154,INF082J01200,Quantum Liquid Monthly IDCW Reinvest Direct Plan,Debt - Bonds,Low Risk,https://www.quantumamc.com/Download-document,,10.0407,Y,Y,1.68852,Open Ended,4.16935,5.57905,4.64442
155,INF082J01382,Quantum ESG Best In Class Strategy Growth Direct Plan,Equity,Very High Risk,https://www.quantumamc.com/Download-document,4.0,23.27,Y,Y,15.8686,Open Ended,2.14095,10.419,24.6822
156,INF082J01416,Quantum Nifty 50 ETF FoF Growth Direct Plan,Debt - Bonds,Very High Risk,https://www.quantumamc.com/Download-document,,13.6533,Y,Y,11.466,Open Ended,2.9014,0.0,0.0
157,INF082J01432,Quantum Small Cap Growth Direct Plan,Equity,Very High Risk,https://www.quantumamc.com/Download-document,,11.33,Y,Y,13.6854,Open Ended,2.59259,0.0,0.0
158,INF082J01457,Quantum Multi Asset Allocation Growth Direct Plan,Equity,High Risk,https://www.quantumamc.com/Download-document,,11.16,Y,Y,6.10016,Open Ended,9.92063,0.0,0.0
159,INF082J01473,Quantum Ethical Growth Direct Plan,Equity,Very High Risk,https://www.quantumamc.com/Download-document,,9.1,Y,Y,14.1881,Open Ended,0.0,0.0,0.0
160,INF084M01DJ5,Aditya Birla Sun Life Balanced Advantage Growth Direct Plan,Equity,Very High Risk,https://mutualfund.adityabirlacapital.com/forms-and-downloads,5.0,112.94,Y,Y,10.2463,Open Ended,8.45592,11.4276,18.8439
161,INF084M01DL1,Aditya Birla Sun Life Balanced Advantage IDCW Payout Direct Plan,Equity,Very High Risk,https://mutualfund.adityabirlacapital.com/forms-and-downloads,4.0,29.03,Y,Y,10.3521,Open Ended,7.8121,11.1713,18.6723
163,INF084M01DM9,Aditya Birla Sun Life Asset Allocator FoF Scheme Growth Direct Plan,Debt - Bonds,High Risk,https://mutualfund.adityabirlacapital.com/forms-and-downloads,,33.0149,Y,Y,9.7308,Open Ended,10.672,14.6873,21.4267
164,INF084M01DN7,Aditya Birla Sun Life Asset Allocator FoF Scheme IDCW Payout Direct Plan,Debt - Bonds,High Risk,https://mutualfund.adityabirlacapital.com/forms-and-downloads,,31.4598,N,N,9.73602,Open Ended,10.6722,14.6884,21.4236
168,INF084M01DP2,Aditya Birla Sun Life Debt Plus Arbitrage FoF Growth Direct Plan,Debt - Bonds,Moderately High Risk,https://mutualfund.adityabirlacapital.com/forms-and-downloads,4.0,38.9524,Y,Y,5.10457,Open Ended,9.15072,7.16704,6.84313
169,INF084M01DR8,Aditya Birla Sun Life Debt Plus Arbitrage FoF IDCW Payout Direct Plan,Debt - Bonds,Moderately High Risk,https://mutualfund.adityabirlacapital.com/forms-and-downloads,3.0,24.3912,Y,Y,5.3526,Open Ended,9.15096,7.1669,6.84475
171,INF084M01EB0,Aditya Birla Sun Life Global Emerging Opportunities Growth Direct Plan,Equity,Very High Risk,https://mutualfund.adityabirlacapital.com/forms-and-downloads,,25.2721,Y,Y,17.8064,Open Ended,-0.46198,4.1396,14.3735
172,INF084M01EC8,Aditya Birla Sun Life Global Emerging Opportunities IDCW Payout Direct Plan,Equity,Very High Risk,https://mutualfund.adityabirlacapital.com/forms-and-downloads,,22.3518,Y,Y,17.6349,Open Ended,-0.46168,4.13955,14.3724
174,INF084M01EH7,Aditya Birla Sun Life Global Excellence Equity FoF Retail Growth Direct Plan,Equity,Very High Risk,https://mutualfund.adityabirlacapital.com/forms-and-downloads,,32.9895,Y,Y,16.7351,Open Ended,5.31667,11.3264,14.8958
175,INF084M01EI5,Aditya Birla Sun Life Global Excellence Equity FoF Retail IDCW Payout Direct Plan,Equity,Very High Risk,https://mutualfund.adityabirlacapital.com/forms-and-downloads,,33.0064,Y,Y,16.7318,Open Ended,5.31683,11.3131,14.8858
177,INF084M01EQ8,Aditya Birla Sun Life Financial Planning Conservative Growth Direct Plan,Debt - Bonds,High Risk,https://mutualfund.adityabirlacapital.com/forms-and-downloads,3.0,34.8929,Y,Y,4.54746,Open Ended,9.95812,11.157,13.9378
178,INF084M01ES4,Aditya Birla Sun Life Financial Planning Conservative IDCW Payout Direct Plan,Debt - Bonds,High Risk,https://mutualfund.adityabirlacapital.com/forms-and-downloads,,23.6915,Y,Y,4.67613,Open Ended,9.95828,11.157,13.9493
180,INF084M01ET2,Aditya Birla Sun Life Financial Planning Prudent Growth Direct Plan,Debt - Bonds,High Risk,https://mutualfund.adityabirlacapital.com/forms-and-downloads,3.0,42.527,Y,Y,7.36085,Open Ended,9.57799,12.835,17.8125
181,INF084M01EU0,Aditya Birla Sun Life Financial Planning Prudent IDCW Payout Direct Plan,Debt - Bonds,High Risk,https://mutualfund.adityabirlacapital.com/forms-and-downloads,2.0,38.5602,Y,Y,7.51699,Open Ended,9.57809,12.8344,17.812
183,INF084M01EW6,Aditya Birla Sun Life Financial Planning FoF Aggressive Growth Direct Plan,Debt - Bonds,Very High Risk,https://mutualfund.adityabirlacapital.com/forms-and-downloads,2.0,54.3779,Y,Y,10.788,Open Ended,8.96261,14.5991,21.8573
184,INF084M01EX4,Aditya Birla Sun Life Financial Planning FoF Aggressive IDCW Payout Direct Plan,Debt - Bonds,Very High Risk,https://mutualfund.adityabirlacapital.com/forms-and-downloads,2.0,49.8002,Y,Y,10.8704,Open Ended,8.96269,14.5993,21.8553
185,INF084M01EY2,Aditya Birla Sun Life Financial Planning FoF Aggressive IDCW Reinvest Direct Plan,Debt - Bonds,Very High Risk,https://mutualfund.adityabirlacapital.com/forms-and-downloads,2.0,49.8002,Y,Y,10.8704,Open Ended,8.96269,14.5993,21.8553
186,INF090I01FE6,Franklin India Technology Growth Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,,501.7535,Y,Y,16.8498,Open Ended,0.31643,12.0271,29.4315
187,INF090I01FG1,Franklin India Technology IDCW Payout Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,,47.5965,Y,Y,18.6367,Open Ended,-0.48004,11.1634,28.5492
189,INF090I01FH9,Franklin India Prima Growth Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,3.0,2812.2969,Y,Y,15.3981,Open Ended,10.2995,19.9313,30.8971
190,INF090I01FJ5,Franklin India Prima IDCW Payout Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,3.0,111.0471,Y,Y,17.8392,Open Ended,9.67638,19.2218,30.1085
192,INF090I01FK3,Franklin India Flexi Cap Growth Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,4.0,1682.0552,Y,Y,15.4168,Open Ended,6.03882,15.8819,31.414
193,INF090I01FM9,Franklin India Flexi Cap IDCW Payout Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,3.0,70.0438,Y,Y,17.1025,Open Ended,-1.27239,12.842,29.1654
195,INF090I01FN7,Franklin India Bluechip Growth Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,3.0,1039.7413,Y,Y,15.7715,Open Ended,5.55388,10.6866,24.6656
196,INF090I01FP2,Franklin India Bluechip IDCW Payout Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,3.0,50.2657,Y,Y,18.4243,Open Ended,4.53706,9.75265,23.7048
198,INF090I01FR8,Franklin India Corporate Debt A Monthly IDCW Payout Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,3.0,17.0238,Y,Y,3.0479,Open Ended,8.90386,6.87598,6.38147
200,INF090I01FT4,Franklin India Corporate Debt A Quarterly IDCW Payout Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,2.0,13.5474,Y,Y,4.51739,Open Ended,2.92428,4.8155,4.98437
202,INF090I01FV0,Franklin India Corporate Debt A Half Yearly IDCW Payout Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,3.0,14.6748,Y,Y,5.5591,Open Ended,8.67578,6.663,6.48392
204,INF090I01FW8,Franklin India Corporate Debt A Growth Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,4.0,104.5546,Y,Y,2.35889,Open Ended,8.92948,6.915,6.79166
205,INF090I01FY4,Franklin India Corporate Debt A Annual IDCW Payout Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,2.0,18.5065,Y,Y,6.52099,Open Ended,1.99047,4.3073,5.12385
207,INF090I01FZ1,Franklin India Equity Hybrid Growth Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,4.0,290.4632,Y,Y,11.2616,Open Ended,6.84273,13.7482,22.9925
208,INF090I01GB0,Franklin India Equity Hybrid IDCW Payout Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,4.0,35.2113,Y,Y,13.4021,Open Ended,6.21713,13.1073,22.4198
210,INF090I01GC8,Franklin India Opportunities Growth Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,3.0,250.1916,Y,Y,16.3727,Open Ended,10.8517,25.8438,36.0568
211,INF090I01GE4,Franklin India Opportunities IDCW Payout Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,3.0,39.6372,Y,Y,17.9666,Open Ended,9.99801,24.9232,35.2394
213,INF090I01GF1,Franklin India Debt Hybrid A Growth Direct Plan,Equity,Moderately High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,4.0,96.2726,Y,Y,4.28643,Open Ended,8.5232,9.30279,10.8395
214,INF090I01GH7,Franklin India Debt Hybrid A Monthly IDCW Payout Direct Plan,Equity,Moderately High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,2.0,14.9616,Y,Y,4.83023,Open Ended,5.07525,8.0781,9.52987
216,INF090I01GJ3,Franklin India Debt Hybrid A Quarterly IDCW Payout Direct Plan,Equity,Moderately High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,3.0,13.9944,Y,Y,5.85361,Open Ended,8.369,9.16323,10.152
218,INF090I01GK1,Franklin India Short Term Income Retail Growth Direct Plan,Debt - Bonds,Moderate Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,3.0,5168.6698,N,N,3.71145,Open Ended,0.0,2.97544,4.98914
219,INF090I01GL9,Franklin India Short Term Income Retail Quarterly IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,2.0,1526.9039,N,N,4.69064,Open Ended,0.0,2.97544,4.98921
220,INF090I01GM7,Franklin India Short Term Income Retail Quarterly IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,2.0,1526.9039,N,N,4.69064,Open Ended,0.0,2.97544,4.98921
221,INF090I01GN5,Franklin India Short Term Income Retail Monthly IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,2.0,1465.75,N,N,4.05715,Open Ended,0.0,2.97544,4.9785
222,INF090I01GO3,Franklin India Short Term Income Retail Monthly IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,2.0,1465.75,N,N,4.05715,Open Ended,0.0,2.97544,4.9785
223,INF090I01GP0,Franklin India Short Term Income Retail Weekly IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,2.0,1240.3343,N,N,3.80229,Open Ended,0.0,2.97544,4.98944
224,INF090I01GR6,Franklin India Nse Nifty 50 Index IDCW Payout Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,2.0,186.6282,Y,Y,16.1908,Open Ended,2.59481,9.15219,23.8165
226,INF090I01GS4,Franklin India Nse Nifty 50 Index Growth Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,2.0,195.8335,Y,Y,16.1299,Open Ended,2.82777,9.23474,23.8727
227,INF090I01GU0,Franklin India Money Market Quarterly IDCW Payout Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,2.0,11.532,Y,Y,3.49227,Open Ended,7.99182,7.01466,5.48003
229,INF090I01GV8,Franklin India Money Market Growth Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,5.0,50.9522,Y,Y,0.634545,Open Ended,8.06039,7.07418,6.07641
230,INF090I01GX4,Templeton India Value IDCW Payout Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,3.0,108.5592,Y,Y,18.358,Open Ended,-7.4768,13.867,31.8145
232,INF090I01GY2,Templeton India Value Growth Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,4.0,735.2151,Y,Y,16.5562,Open Ended,0.96796,17.7382,34.7808
233,INF090I01HR4,Franklin India Government Securities IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,1.0,12.1073,Y,Y,5.6286,Open Ended,4.34232,2.38601,2.55189
235,INF090I01HS2,Franklin India Government Securities Growth Direct Plan,Debt - Bonds,Moderate Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,3.0,63.8134,Y,Y,4.53504,Open Ended,9.96338,6.60458,5.75017
236,INF090I01HU8,Franklin India Dynamic Asset Allocation FoF IDCW Payout Direct Plan,Debt - Bonds,High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,,50.1205,Y,Y,10.682,Open Ended,7.56882,13.6151,18.9516
238,INF090I01HV6,Franklin India Dynamic Asset Allocation FoF Growth Direct Plan,Debt - Bonds,High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,3.0,176.6665,Y,Y,9.80578,Open Ended,7.74772,13.8029,19.3655
239,INF090I01IM3,Franklin India Equity Advantage IDCW Payout Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,2.0,22.3054,Y,Y,18.3321,Open Ended,5.38804,11.1878,27.5737
241,INF090I01IN1,Franklin India Equity Advantage Growth Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,3.0,187.961,Y,Y,15.9904,Open Ended,5.95595,11.9288,28.4841
242,INF090I01IP6,Franklin India Smaller Companies IDCW Payout Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,3.0,50.2274,Y,Y,18.4339,Open Ended,-2.69099,17.9592,35.869
244,INF090I01IQ4,Franklin India Smaller Companies Growth Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,4.0,173.4637,Y,Y,15.7836,Open Ended,-1.58491,18.9555,36.7647
245,INF090I01IS0,Templeton India Equity Income IDCW Payout Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,2.0,28.1382,Y,Y,15.2713,Open Ended,0.7926,15.5803,31.7665
247,INF090I01IT8,Templeton India Equity Income Growth Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,2.0,144.093,Y,Y,13.8556,Open Ended,4.5067,17.4634,33.2513
248,INF090I01IV4,Franklin India Focused Equity IDCW Payout Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,4.0,42.1356,Y,Y,17.891,Open Ended,1.81535,13.3745,28.4233
250,INF090I01IW2,Franklin India Focused Equity Growth Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,4.0,110.921,Y,Y,16.3673,Open Ended,2.41751,14.1003,29.1786
251,INF090I01IY8,Franklin Asian Equity IDCW Payout Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,,14.0248,Y,Y,16.5262,Open Ended,9.16705,2.27383,14.1603
253,INF090I01IZ5,Franklin Asian Equity Growth Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,,30.6256,Y,Y,15.0994,Open Ended,9.17984,2.455,7.4964
254,INF090I01JE8,Franklin Build India IDCW Payout Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,5.0,48.6698,Y,Y,19.5203,Open Ended,2.10708,25.3706,37.105
256,INF090I01JF5,Franklin Build India Growth Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,5.0,148.2241,Y,Y,17.7304,Open Ended,2.81454,26.2117,37.932
257,INF090I01JQ2,Franklin India Feeder Franklin US Opportunities IDCW Payout Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,,70.6063,Y,Y,20.8544,Open Ended,-1.09085,7.16808,16.4443
259,INF090I01JR0,Franklin India Feeder Franklin US Opportunities Growth Direct Plan,Equity,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,,70.6063,Y,Y,20.8544,Open Ended,-1.09085,7.16808,16.4443
260,INF090I01JS8,Franklin India ELSS Tax Saver Growth Direct Plan,ELSS,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,4.0,1521.2357,Y,Y,15.5165,Open Ended,5.68496,16.252,30.4973
261,INF090I01JT6,Franklin India ELSS Tax Saver IDCW Payout Direct Plan,ELSS,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,4.0,71.6961,Y,Y,17.4388,Open Ended,5.04197,15.6114,29.8835
262,INF090I01JU4,Franklin India Taxshield IDCW Reinvest Direct Plan,ELSS,Very High Risk,https://www.franklintempletonindia.com/investor/downloads/fund-documents,4.0,71.6961,N,N,17.4388,Open Ended,5.04197,15.6114,29.8835
